Site_Summary_ID,Testing Laboratory,Site_Summary_Case,Epizoo,State,County,Site_Summary_Site,Secondary Site Name,Site_Summary_WNS Case Definition,Lat_case,Long_case,GRTS_ID,County Centroid Lat/Long,Site_Summary_DateColl,Site_Summary_DateSub,FinalDate,Site Use,Site Ownership,Site Access,Site Classification,Survey Class,Survey Season,Sample_Results_ID,Sample_Results_Case,SampleID,Sample_Results_Site,Specimen_Type,Species,Additional Sample from Same Bat,On Site Location,Status,Sample_Results_DateColl,Sample_Results_DateSub,WNS Individual Definition,Histo SUM,Pd PCR Sum,Pd Culture SUM
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,628, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,629, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,630, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,631, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,632, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,633, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,634, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,635, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
45,NWHC,29710, ,MT,Glacier,Glacier National Park/St. Mary Men's Dorm, ,Pd not detected,48.738991,-113.428716,37937,No,6/11/2020,6/17/2020,6/25/2020,Summer Roost,Public,Open-all year,Bat box,Active,2019-20,636, , ,Glacier National Park/St. Mary Men's Dorm,Bat Swab,"Bat, Little Brown", , ,Live,6/11/2020,6/17/2020,Pd not detected,NA,Not Detected,NT
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1469, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1469, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1470, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1470, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1471, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1471, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1472, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1472, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1474, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1474, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1475, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1475, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1476, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1476, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1477, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1477, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1478, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1478, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1479, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1479, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1480, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1480, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1481, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1481, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1482, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1482, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1483, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1483, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1484, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1484, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1485, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1485, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1486, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1486, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1487, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1487, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1488, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1488, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1489, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1489, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1490, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1490, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1491, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1491, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1492, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1492, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
72,NWHC,30419, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,7/26/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1493, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
71,NWHC,30418, ,MT,Glacier,Glacier National Park-St. Mary Men???s Dorm/Siren Roost, ,Pd not detected,48.738133,-113.42853,37937,No,6/3/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-all year,mixed,Active,2020-21,1493, , ,Glacier National Park-St. Mary Men???s Dorm/Siren Roost,Bat Swab,"Bat, Little Brown", , ,Live,6/3/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1191, , ,Hay Creek,Bat Swab,"Bat, Little Brown", , ,Live,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1196, , ,Hay Creek,Bat Swab,"Bat, Little Brown", , ,Live,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1205, , ,Hay Creek,Bat Swab,"Bat, Little Brown", , ,Live,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
75,NWHC,30416, ,MT,Glacier,Lee Creek Bridge, ,Pd not detected,48.982584,-113.62947,57393,No,6/4/2021,7/14/2021,8/9/2021,Summer Roost,Public,Open-seasonal/restricted,Bridge,Active,2020-21,1441, , ,Lee Creek Bridge,Bat Swab,"Bat, Little Brown", , ,Live,6/4/2021,7/14/2021,Pd not detected,NA,Not Detected,NA
